_source,_player,_trial,peak_pelvis_v,peak_trunk_v,peak_humerus_v,peak_arm_v,peak_forearm_v,peak_hand_v,pelvis_to_trunk_lag_ms,trunk_to_humerus_lag_ms,max_x_factor,hip_shoulder_sep_at_fp,max_cog_velo_m_s,cog_decel_m_s,fp1_z_peak,fp2_z_peak,lead_z_peak,rear_z_peak,drive_propulsive_peak_pct_bw,drive_propulsive_impulse_pct_bw_s,lead_braking_peak_pct_bw,lead_braking_impulse_pct_bw_s,lead_block_duration_ms,horizontal_to_vertical_ratio,newtforce_turning_point_z_pct_bw,newtforce_lead_negative_y_pct_bw,newtforce_lead_negative_y_ms_after_br,newtforce_time_of_transfer_ms,layback_deg,torso_fwd_tilt_at_fp,torso_side_bend_at_mer,lead_knee_at_fp,lead_knee_at_br,stride_length,stride_pct,sampling_rate_hz_internal,fp_mapping,fc_frame,br_frame,n_frames
Raw,parkjihyeon,Fastball RH Markerless 3,701.57581,903.98828,4249.44092,4249.44092,,2714.77759,76.7,70.0,33.09731,33.09731,,,0.0,1010.91937,0.0,1010.91937,2.2,3.28,,,160.0,0.02,106.1,,,,187.16574,-6.59799,17.75241,51.69241,27.38172,1.46658,78.87902,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",733,781,3892
Raw,parkjihyeon,Fastball RH Markerless 4,624.53082,873.30408,4519.85352,4519.85352,,3042.26538,86.7,66.7,34.931,34.90115,,,0.0,907.7522,0.0,907.7522,1.9,2.07,,,153.3,0.018,100.7,,,,185.82326,-5.83582,17.39943,51.25762,26.75294,1.48126,79.66869,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",889,935,4804
Raw,parkjihyeon,Fastball RH Markerless 5,639.65497,898.901,4389.34668,4389.34668,,2765.07324,80.0,66.7,33.69304,33.43644,,,0.0,943.6864,0.0,943.6864,2.0,2.16,,,156.7,0.018,104.4,,,,185.46419,-8.54275,18.7265,50.91162,27.32569,1.4907,80.17619,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",700,747,4000
Raw,parkjihyeon,Fastball RH Markerless 7,653.62646,866.24396,4555.68652,4555.68652,,2766.52808,86.7,60.0,32.30082,30.02434,,,0.0,925.54437,0.0,925.54437,3.5,3.41,,,133.3,0.029,103.4,,,,186.66983,-4.41179,18.97144,48.34407,26.26007,1.50926,81.17433,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",628,668,3808
Raw,parkjihyeon,Fastball RH Markerless 8,643.36115,899.15192,4256.90088,4256.90088,,3122.68506,80.0,63.3,29.68204,28.32713,,,0.0,882.45227,0.0,882.45227,5.7,4.15,,,146.7,0.039,97.0,,,,185.64313,-2.89222,22.74633,49.43971,21.728,,,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",422,466,2920
Raw,parkjihyeon,Fastball RH Markerless 9,675.99115,890.82629,4353.67969,4353.67969,,2789.42041,83.3,63.3,32.17384,32.07999,,,0.0,1053.61328,0.0,1053.61328,4.0,5.4,,,150.0,0.032,103.6,,,,186.69893,-6.38545,18.49577,51.89646,30.5099,1.45946,78.49621,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",567,612,3532
Raw,parkjungwoo,Fastball RH Markerless 1,714.05359,1017.05115,4200.97705,4200.97705,,3124.45654,56.7,80.0,29.71102,29.67162,,,0.0,862.78259,0.0,862.78259,1.7,3.41,,,153.3,0.017,94.6,,,,177.06706,-3.37079,27.27608,46.59958,29.0544,1.38484,74.89181,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",801,847,4720
Raw,parkjungwoo,Fastball RH Markerless 10,670.65021,979.29816,4026.4472699999997,4026.4472699999997,,3124.26978,10.0,83.3,35.37267,35.37267,,,0.0,864.64545,0.0,864.64545,1.5,2.61,,,146.7,0.016,94.6,,,,180.0385,1.64533,24.42417,40.32777,19.31017,1.53908,83.23324,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",758,802,4624
Raw,parkjungwoo,Fastball RH Markerless 11,679.39618,982.01605,3954.18848,3954.18848,,2815.95825,6.7,83.3,33.45539,33.45539,,,0.0,851.9256,0.0,851.9256,1.5,2.46,,,150.0,0.015,95.4,,,,177.95981,-1.61598,23.68945,46.63911,35.30615,1.4734,79.68101,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",744,789,4324
Raw,parkjungwoo,Fastball RH Markerless 12,709.46625,986.06232,3859.6757799999996,3859.6757799999996,,2886.1626,10.0,83.3,33.01646,32.73075,,,0.0,857.08905,0.0,857.08905,1.6,1.61,,,156.7,0.016,95.4,,,,181.00487,-0.96491,24.24216,48.38198,30.02866,1.47028,79.51251,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",702,749,4264
Raw,parkjungwoo,Fastball RH Markerless 13,696.91241,1020.57074,3987.1000999999997,3987.1000999999997,,2803.55054,10.0,80.0,36.6298,35.4884,,,0.0,856.26483,0.0,856.26483,1.4,2.22,,,153.3,0.014,94.9,,,,183.99933,-0.06161,24.72163,47.39962,33.91812,1.47353,79.68807,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",712,758,4684
Raw,parkjungwoo,Fastball RH Markerless 14,667.3288,991.09729,4024.3222699999997,4024.3222699999997,,2977.4668,60.0,80.0,33.84364,33.4628,,,0.0,853.77539,0.0,853.77539,1.1,2.15,,,150.0,0.012,95.1,,,,179.44368,0.45726,23.34931,42.43174,28.76267,1.4884,80.49245,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",691,736,4156
Raw,parkjungwoo,Fastball RH Markerless 15,660.65869,970.72418,4127.06445,4127.06445,,2922.58887,50.0,86.7,33.7935,32.8608,,,0.0,858.84833,0.0,858.84833,1.6,2.7,,,153.3,0.016,95.0,,,,181.70341,0.19331,24.6974,42.25946,25.50706,1.52873,82.67343,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",791,837,4720
Raw,parkjungwoo,Fastball RH Markerless 2,694.00488,1003.86279,3840.12256,3840.12256,,2907.00708,6.7,83.3,32.50431,30.27105,,,0.0,859.14862,0.0,859.14862,2.0,3.03,,,160.0,0.021,94.4,,,,176.10439,-4.98141,24.34167,52.54641,41.53591,1.34986,72.99996,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",721,769,4408
Raw,parkjungwoo,Fastball RH Markerless 3,684.29724,981.4917,3906.5429700000004,3906.5429700000004,,3278.56372,56.7,76.7,34.62934,34.62052,,,0.0,866.95361,0.0,866.95361,1.8,3.39,,,143.3,0.019,95.3,,,,179.24452,-1.1525,26.17645,46.14923,34.90187,1.46037,78.97657,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",800,843,4780
Raw,parkjungwoo,Fastball RH Markerless 4,713.26025,989.57001,4130.63379,4130.63379,,3106.82422,63.3,73.3,33.66575,33.57645,,,0.0,851.44299,0.0,851.44299,1.9,3.4,,,146.7,0.018,92.1,,,,179.60291,-1.3654,26.13527,41.05932,25.7753,1.44683,78.24415,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",811,855,4708
Raw,parkjungwoo,Fastball RH Markerless 5,713.51929,1018.99182,4245.14746,4245.14746,,3131.21436,50.0,80.0,32.9973,32.9973,,,0.0,884.91321,0.0,884.91321,1.4,2.31,,,153.3,0.014,98.4,,,,181.21751,-0.22802,28.52416,50.03895,40.25476,1.4822,80.15697,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",658,704,4324
Raw,parkjungwoo,Fastball RH Markerless 6,705.25623,996.73248,4019.30908,4019.30908,,3000.8689,6.7,76.7,33.37553,33.37553,,,0.0,866.48523,0.0,866.48523,1.8,3.09,,,146.7,0.019,95.4,,,,178.16454,-0.06054,27.70702,42.93443,22.23137,1.49201,80.68739,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",727,771,4456
Raw,parkjungwoo,Fastball RH Markerless 7,691.93304,1012.24951,3944.3051800000003,3944.3051800000003,,3345.2312,13.3,76.7,32.95816,32.66667,,,0.0,856.98401,0.0,856.98401,1.4,3.1,,,150.0,0.015,95.9,,,,177.04912,-1.00908,24.80529,42.71787,20.68808,1.46318,79.12858,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",765,810,5272
Raw,parkjungwoo,Fastball RH Markerless 8,668.35669,1025.53809,3937.7695299999996,3937.7695299999996,,3068.17163,6.7,80.0,34.81426,34.39101,,,0.0,861.67419,0.0,861.67419,1.8,2.76,,,150.0,0.019,95.3,,,,182.17055,1.11534,25.88856,45.12481,33.63496,1.49238,80.70753,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",723,768,4252
Raw,parkjungwoo,Fastball RH Markerless 9,720.22723,989.60583,4082.6665000000003,4082.6665000000003,,2784.71704,10.0,80.0,32.6146,32.55677,,,0.0,871.8219,0.0,871.8219,1.6,3.09,,,150.0,0.017,97.6,,,,177.40479,-0.4366,24.13091,46.87892,32.18056,1.4778,79.91917,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",726,771,4480
Raw,parkjusang,Fastball RH Markerless 1,623.07922,911.91486,4355.72314,4355.72314,,2866.52637,23.3,80.0,26.51939,24.33991,,,0.0,956.91125,0.0,956.91125,2.1,6.66,,,133.3,0.02,96.9,,,,180.62849,2.59405,30.84275,32.62332,-4.61384,1.59542,84.88103,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1118,1158,6860
Raw,parkjusang,Fastball RH Markerless 10,559.71265,883.00421,4316.47461,4316.47461,,3026.37109,46.7,70.0,26.3439,25.1546,,,0.0,951.87109,0.0,951.87109,0.4,0.58,,,136.7,0.004,105.9,,,,180.30347,3.04556,35.3689,39.57588,3.37116,1.5681,83.42735,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",737,778,5420
Raw,parkjusang,Fastball RH Markerless 3,568.47333,884.7782,4164.38623,4164.38623,,2721.68066,36.7,73.3,27.25892,23.98999,,,0.0,949.20642,0.0,949.20642,0.8,1.34,,,130.0,0.008,104.6,,,,180.63753,2.12033,32.45803,37.0696,4.95235,1.58706,84.43581,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",862,901,5660
Raw,parkjusang,Fastball RH Markerless 4,555.67114,873.15656,4454.34619,4454.34619,,2834.93311,50.0,70.0,28.72519,28.09362,,,0.0,947.01526,0.0,947.01526,0.3,0.39,,,140.0,0.003,105.9,,,,181.13036,1.32437,33.43921,40.28045,6.3506,1.57345,83.71184,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",808,850,5248
Raw,parkjusang,Fastball RH Markerless 6,525.50867,906.83508,4246.41162,4246.41162,,2707.47754,10.0,73.3,29.20499,27.66991,,,0.0,950.20624,0.0,950.20624,0.2,0.14,,,140.0,0.002,104.3,,,,179.31563,1.06001,32.2502,36.46473,4.84663,1.61015,85.66457,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",892,934,5568
Raw,parkjusang,Fastball RH Markerless 7,526.67896,897.43591,4255.95947,4255.95947,,2495.36621,50.0,70.0,27.98599,26.96069,,,0.0,942.9425,0.0,942.9425,0.4,0.8,,,143.3,0.004,104.9,,,,179.31407,1.23391,35.59581,44.52425,14.68862,1.57982,84.05104,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",813,856,5384
Raw,parkjusang,Fastball RH Markerless 9,562.97119,874.59802,4385.09717,4385.09717,,2867.5166,43.3,80.0,30.47528,29.42587,,,0.0,942.16296,0.0,942.16296,0.5,0.7,,,140.0,0.005,105.4,,,,180.95296,0.86376,32.79591,35.95235,5.82055,1.61624,85.98867,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",746,788,5036
Raw,parkmyeonggyun,Fastball RH Markerless 1,632.41785,819.75879,4703.33154,4703.33154,,2660.57959,113.3,76.7,28.87245,22.48611,,,0.0,955.62439,0.0,955.62439,3.0,1.69,,,203.3,0.028,106.7,,,,189.93678,-9.42896,20.6865,39.04164,19.32766,1.42724,79.70299,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1295,1356,6356
Raw,parkmyeonggyun,Fastball RH Markerless 10,597.30511,833.84637,4914.97705,4914.97705,,2900.15674,110.0,80.0,29.35139,29.22948,,,0.0,935.62256,0.0,935.62256,2.9,3.67,,,163.3,0.027,104.7,,,,188.9818,-4.12584,20.52103,34.8317,10.18292,1.45794,81.41747,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1293,1342,6324
Raw,parkmyeonggyun,Fastball RH Markerless 3,666.9939,817.39734,4752.6333,4752.6333,,2667.80249,113.3,73.3,29.57299,27.25897,,,0.0,966.19763,0.0,966.19763,3.4,2.22,,,200.0,0.032,108.2,,,,189.34773,-6.60025,22.38911,39.16617,17.57786,1.43931,80.37717,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1321,1381,6260
Raw,parkmyeonggyun,Fastball RH Markerless 4,677.39276,791.2724,4820.01318,4820.01318,,3033.59937,113.3,73.3,28.39607,27.76165,,,0.0,967.48743,0.0,967.48743,0.8,1.66,,,183.3,0.008,108.3,,,,187.79388,-7.58952,19.53136,41.80897,16.02459,1.42686,79.68142,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1452,1507,6988
Raw,parkmyeonggyun,Fastball RH Markerless 5,626.38916,834.21881,4903.41797,4903.41797,,2637.11304,106.7,76.7,29.87525,27.49168,,,0.0,947.56366,0.0,947.56366,3.8,4.08,,,186.7,0.035,106.0,,,,191.27815,-5.82193,21.11078,39.05031,14.86431,1.45557,81.28507,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1211,1267,6280
Raw,parkmyeonggyun,Fastball RH Markerless 6,594.18726,843.4566,4826.44971,4826.44971,,2581.10938,116.7,76.7,31.52899,29.68696,,,0.0,942.79779,0.0,942.79779,3.4,4.08,,,183.3,0.032,105.5,,,,193.28581,-4.61347,22.25236,40.26467,17.39593,1.46668,81.90523,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1398,1453,6784
Raw,parkmyeonggyun,Fastball RH Markerless 8,682.87305,837.38159,5008.2251,5008.2251,,2809.7522,113.3,76.7,29.78965,26.85828,,,0.0,966.86487,0.0,966.86487,3.8,1.81,,,200.0,0.035,108.2,,,,188.70235,-6.6949,20.80419,38.81814,18.49643,1.43609,80.19689,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1158,1218,5952
Raw,parkmyeonggyun,Fastball RH Markerless 9,645.22882,829.40167,5097.29834,5097.29834,,2785.12427,106.7,73.3,31.41811,23.65335,,,0.0,942.29034,0.0,942.29034,0.5,0.6,,,206.7,0.005,104.6,,,,188.97693,-8.1794,23.27241,34.06577,18.32687,1.42124,79.3677,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1182,1244,6540
Raw,seoyoungwook,Fastball RH Markerless 1,637.58582,745.98853,4128.39648,4128.39648,,3126.46606,83.3,90.0,27.30835,17.87447,,,0.0,1092.43872,0.0,1092.43872,5.2,7.34,,,206.7,0.041,119.2,,,,195.80716,-9.01103,24.87536,48.74819,49.20216,1.48288,79.32198,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",848,910,6064
Raw,seoyoungwook,Fastball RH Markerless 10,435.17731,744.41693,4341.5376,4341.5376,,2841.50708,90.0,86.7,24.94772,21.95486,,,0.0,1104.70386,0.0,1104.70386,1.9,5.74,,,200.0,0.016,122.4,,,,196.76357,-6.31424,25.05508,45.34592,31.89145,1.50631,80.57572,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1084,1144,6616
Raw,seoyoungwook,Fastball RH Markerless 11,490.94656,757.08972,4253.9502,4253.9502,,2797.29004,90.0,83.3,24.10143,21.67509,,,0.0,1126.14392,0.0,1126.14392,3.9,7.86,,,180.0,0.032,123.9,,,,195.32855,-4.39112,25.93339,46.33385,33.02266,1.53576,82.15063,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",792,846,5332
Raw,seoyoungwook,Fastball RH Markerless 12,487.47186,772.25977,4127.49316,4127.49316,,2621.76123,76.7,90.0,26.0784,21.09743,,,0.0,1103.42371,0.0,1103.42371,3.8,9.43,,,203.3,0.03,120.2,,,,195.58618,-6.0777,24.52372,46.03607,42.87326,1.53527,82.12434,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1251,1312,6736
Raw,seoyoungwook,Fastball RH Markerless 13,499.26956,782.55847,4091.69434,4091.69434,,2952.02759,83.3,93.3,24.96317,20.88547,,,0.0,1089.39978,0.0,1089.39978,1.7,5.28,,,200.0,0.014,121.3,,,,195.50386,-5.60605,27.44633,45.51754,35.08746,1.50816,80.67431,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1086,1146,6604
Raw,seoyoungwook,Fastball RH Markerless 14,514.72961,755.14502,4392.46045,4392.46045,,3608.75586,0.0,0.0,45.318,,,,1570.51074,1486.875,1570.51074,1486.875,,,,,,,,,,,197.17227,,4.30619,,8.64646,,,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",,1,6340
Raw,seoyoungwook,Fastball RH Markerless 15,465.94275,768.38696,4366.18457,4366.18457,,2672.177,86.7,93.3,25.52311,22.31808,,,0.0,1097.50867,0.0,1097.50867,3.6,2.62,,,183.3,0.028,122.8,,,,194.21622,-4.79951,25.44498,45.30127,28.55306,1.53977,82.36532,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",660,715,4828
Raw,seoyoungwook,Fastball RH Markerless 2,617.02197,751.63599,4155.4917,4155.4917,,3049.77783,83.3,96.7,29.63453,22.77473,,,0.0,1078.83618,0.0,1078.83618,3.9,5.21,,,193.3,0.031,119.6,,,,195.10158,-7.75508,25.16954,47.75885,38.87883,1.50985,80.76499,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",790,848,6964
Raw,seoyoungwook,Fastball RH Markerless 3,499.77441,807.53235,4275.50928,4275.50928,,9911.0918,80.0,93.3,34.46377,19.28501,,,0.0,1097.54395,0.0,1097.54395,3.8,6.77,,,440.0,0.03,121.9,,,,194.74927,-7.91254,24.91626,46.26655,12.20907,1.52917,81.79829,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1066,1198,6088
Raw,seoyoungwook,Fastball RH Markerless 4,498.03439,779.65613,4219.28516,4219.28516,,2971.55859,86.7,90.0,22.8928,20.18403,,,0.0,1093.00037,0.0,1093.00037,3.9,7.08,,,190.0,0.032,119.6,,,,196.10162,-7.09458,25.21376,45.1883,33.67255,1.52073,81.34699,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",890,947,5380
Raw,seoyoungwook,Fastball RH Markerless 5,455.45651,825.80096,4188.65674,4188.65674,,2944.36523,76.7,96.7,22.75501,19.90936,,,0.0,1084.65039,0.0,1084.65039,2.1,5.07,,,196.7,0.017,121.4,,,,195.67505,-6.49931,25.74117,44.49154,38.18577,1.53068,81.87914,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",883,942,5296
Raw,seoyoungwook,Fastball RH Markerless 6,480.84702,816.76355,4252.02441,4252.02441,,2589.19189,76.7,86.7,25.78477,20.34149,,,0.0,1092.30371,0.0,1092.30371,2.7,4.2,,,193.3,0.022,122.1,,,,196.05815,-7.50241,24.97944,46.09501,43.53244,1.51385,80.97896,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",775,833,5176
Raw,seoyoungwook,Fastball RH Markerless 7,494.71173,771.51251,4141.0957,4141.0957,,2892.57471,86.7,90.0,46.59776,,,,1600.60815,1485.01355,1600.60815,1485.01355,,,,,,,,,,,196.06366,,27.16947,,31.51013,,,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",,938,5428
Raw,seoyoungwook,Fastball RH Markerless 8,539.11853,819.45264,6574.71729,6574.71729,,15350.53125,80.0,346.7,31.61456,20.58932,,,0.0,1097.35962,0.0,1097.35962,2.0,4.63,,,456.7,0.016,122.0,,,,195.48697,-6.31067,25.97724,49.99504,13.24473,1.50558,80.5365,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",905,1042,5740
Raw,seoyoungwook,Fastball RH Markerless 9,486.68262,789.24762,4174.3374,4174.3374,,2982.94263,83.3,90.0,23.74744,22.92533,,,0.0,1076.13843,0.0,1076.13843,2.4,5.67,,,190.0,0.02,120.2,,,,197.62756,-6.68473,24.99765,46.71671,37.91464,1.55809,83.34506,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",908,965,6568
Raw,shingangheun,Fastball RH Markerless 10,629.99207,1023.5318,4468.47461,4468.47461,,2412.88574,20.0,73.3,31.42582,31.23222,,,0.0,994.65381,0.0,994.65381,4.0,5.0,,,146.7,0.034,111.3,,,,166.95218,-8.15138,28.28063,41.18506,34.07941,1.52439,82.89439,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1044,1088,5184
Raw,shingangheun,Fastball RH Markerless 2,574.64484,1011.36035,4287.21973,4287.21973,,2492.89526,6.7,73.3,30.87105,29.48959,,,0.0,900.1189,0.0,900.1189,4.6,4.34,,,143.3,0.04,100.5,,,,169.41998,-7.65735,27.12135,43.91557,39.0003,1.49908,81.51787,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",707,750,3936
Raw,shingangheun,Fastball RH Markerless 4,627.04242,1038.67505,4196.20752,4196.20752,,2265.46484,10.0,76.7,28.68463,25.85295,,,0.0,1021.27844,0.0,1021.27844,2.3,2.57,,,123.3,0.02,112.0,,,,169.07828,-7.18776,24.44287,40.12305,32.16611,1.53547,83.49675,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",730,767,3876
Raw,shingangheun,Fastball RH Markerless 5,604.92493,1011.87115,4283.10205,4283.10205,,2456.73657,0.0,80.0,30.92311,30.86438,,,0.0,988.47784,0.0,988.47784,3.0,1.05,,,146.7,0.027,107.6,,,,166.46812,-7.3114,28.14034,43.34682,38.66994,1.53291,83.35742,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",621,665,3404
Raw,shingangheun,Fastball RH Markerless 6,619.63855,1035.09851,4287.2998,4287.2998,,2469.23047,10.0,76.7,29.22759,29.22759,,,0.0,956.31055,0.0,956.31055,4.1,2.95,,,156.7,0.036,103.6,,,,166.50703,-7.56678,28.37512,42.67208,39.81122,1.52452,82.90121,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",690,737,3664
Raw,shingangheun,Fastball RH Markerless 7,557.2749,1029.8761,4499.74805,4499.74805,,2406.84375,110.0,70.0,30.73376,28.07362,,,0.0,907.56201,0.0,907.56201,4.2,7.12,,,130.0,0.036,96.2,,,,167.93115,-7.84145,28.97567,42.36576,35.63945,1.51838,82.56754,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",829,868,4188
Raw,shingangheun,Fastball RH Markerless 8,604.21149,1006.76044,4301.24609,4301.24609,,2503.93164,26.7,76.7,30.0781,29.53769,,,0.0,1005.82312,0.0,1005.82312,5.0,6.72,,,163.3,0.043,112.5,,,,166.91725,-7.33805,28.36846,43.55583,44.36535,1.47554,80.2378,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1005,1054,4936
Raw,songhojin,Fastball RH Markerless 1,634.45874,869.14044,3998.9824200000003,3998.9824200000003,,2959.03418,-6.7,110.0,19.06255,18.65588,,,0.0,458.5816,0.0,458.5816,5.3,15.75,,,153.3,0.096,51.3,,,,176.87277,-12.79917,13.04651,46.48743,49.19623,1.39412,77.41427,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",975,1021,6352
Raw,songhojin,Fastball RH Markerless 10,608.13794,842.15607,4146.7334,4146.7334,,2967.59937,-3.3,113.3,20.10061,18.79745,,,0.0,558.26111,0.0,558.26111,7.3,11.88,,,163.3,0.114,44.0,,,,176.81902,-16.74891,14.05497,46.53501,52.18052,1.4192,78.80652,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",629,678,4004
Raw,songhojin,Fastball RH Markerless 2,671.98706,852.73126,3993.37256,3993.37256,,2927.76929,-3.3,106.7,18.18733,17.99153,,,0.0,568.60352,0.0,568.60352,5.7,11.93,,,143.3,0.091,62.7,,,,176.23465,-12.74652,12.85938,42.2979,42.88635,1.42068,78.88894,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",675,718,4368
Raw,songhojin,Fastball RH Markerless 4,660.99731,815.06873,3950.95752,3950.95752,,6773.01025,-16.7,120.0,35.47217,17.12309,,,0.0,565.1297,0.0,565.1297,5.5,11.56,,,416.7,0.09,59.4,,,,176.77129,-17.86112,0.9613,44.2314,26.81844,0.91342,50.72136,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",651,776,4432
Raw,songhojin,Fastball RH Markerless 5,622.81598,809.6637,4041.875,4041.875,,2952.70215,-3.3,110.0,18.28107,17.25815,,,0.0,542.01184,0.0,542.01184,7.5,14.98,,,140.0,0.11,44.7,,,,176.39571,-11.90648,15.41601,44.91192,44.93121,1.44209,80.07799,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",828,870,5232
Raw,songhojin,Fastball RH Markerless 6,603.89777,840.05438,3784.1176800000003,3784.1176800000003,,3198.13403,0.0,110.0,18.07259,17.64389,,,0.0,503.06198,0.0,503.06198,7.0,11.22,,,160.0,0.107,56.2,,,,174.67619,-15.94153,13.91672,45.09585,51.98442,1.40875,78.22658,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",673,721,4264
Raw,songhojin,Fastball RH Markerless 8,637.69867,843.82056,4104.33545,4104.33545,,3346.82227,-6.7,120.0,18.84661,18.21831,,,0.0,591.6524,0.0,591.6524,6.3,12.27,,,160.0,0.095,66.3,,,,175.56398,-14.54008,15.68383,45.07268,50.965,1.42987,79.39907,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",591,639,4128
Raw,songyungrok,Fastball RH Markerless 1,709.74072,775.28821,4552.4917,4552.4917,,3391.72168,6.7,153.3,24.01892,23.78525,,,0.0,1091.98706,0.0,1091.98706,9.2,13.12,,,163.3,0.063,121.0,,,,176.07175,-7.73498,34.52798,46.33678,67.96456,1.54736,82.32412,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1201,1250,6332
Raw,songyungrok,Fastball RH Markerless 10,717.1156,856.14215,4694.40527,4694.40527,,3392.47925,3.3,153.3,22.91431,21.26756,,,0.0,1192.98376,0.0,1192.98376,6.7,15.86,,,130.0,0.048,127.4,,,,178.80846,-3.6638,38.12959,54.91902,63.06439,1.57023,83.54042,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",1371,1410,7396
Raw,songyungrok,Fastball RH Markerless 2,678.44031,726.35907,4498.2041,4498.2041,,3626.25562,6.7,156.7,25.38949,25.23302,,,0.0,1199.12671,0.0,1199.12671,3.8,6.43,,,153.3,0.029,134.3,,,,176.85901,-6.47854,34.51363,50.57813,64.81436,1.55418,82.68662,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",842,888,4980
Raw,songyungrok,Fastball RH Markerless 3,730.09113,789.21991,4544.68115,4544.68115,,3108.19141,6.7,156.7,24.45112,24.22804,,,0.0,1133.6001,0.0,1133.6001,2.2,4.21,,,153.3,0.017,125.2,,,,178.77534,-5.02434,36.09657,48.75518,64.67263,1.55734,82.85462,300,"FP1=lead(앞발), FP2=rear(뒷발) — 강제 매핑",825,871,5148
